Protocol Name, Long Protocol Name, Attribute Name, Full Attribute Name, Attribute Type, Attribute Description
t38, T.38, fax_message_number, fax_message_numberQ_PROTO_T38, bytes, "Identification associated to the following FAX messages: CSI the called subscriber identification (which is equal to the callee), CIG the calling subscriber identification (which is the caller), PWD the password, SEP the selective polling, PSA the polled subaddress, TSI the transmitting subscriber identification, SUB the subaddress and SID the sender identification."
tagged, Tagged.com, login, loginQ_PROTO_TAGGED, bytes, "User's login string."
tagged, Tagged.com, password, passwordQ_PROTO_TAGGED, bytes, "User's password string."
tango, Tango Video Calls, attach_filename, attach_filenameQ_PROTO_TANGO, bytes, "Transferred file name."
tango, Tango Video Calls, service_duration_tv, service_duration_tvQ_PROTO_TANGO, string, "Timeval structure indicating, when the service is ended, the duration of it in seconds and microseconds."
tango, Tango Video Calls, service_duration, service_durationQ_PROTO_TANGO, uint32, "4 bytes integer value indicating, when the service is ended, the duration of it in seconds."
tango, Tango Video Calls, service_id, service_idQ_PROTO_TANGO, uint32, "Composite 32-bit integer value defining the service currently used. The first byte (LSB) gives the generic service definition, the second byte gives an advanced service definition for specific cases (example: File Transfer)."
tango, Tango Video Calls, service_stats, service_statsQ_PROTO_TANGO, bytes, "Composite attribute containing the packet metrics used for each new service type detection, extracting when performing STATISCAL detection method only. Note: this attribute won't be extracted in case of session expiration (eg. when the current service is not ended properly by the user)."
tango, Tango Video Calls, service, serviceQ_PROTO_TANGO, bytes, "Current service identification string."
tango, Tango Video Calls, callee_id, callee_idQ_PROTO_TANGO, bytes, "Called part identifier."
tango, Tango Video Calls, caller_id, caller_idQ_PROTO_TANGO, bytes, "Calling part identifier."
tango, Tango Video Calls, callee, calleeQ_PROTO_TANGO, bytes, "Contains the identity (or the phone number) of the called party for a call."
tango, Tango Video Calls, caller, callerQ_PROTO_TANGO, bytes, "Contains the identity (or the phone number) of the initiator of the call."
tango, Tango Video Calls, call_id, call_idQ_PROTO_TANGO, bytes, "Call id, extracted for each call."
tango, Tango Video Calls, phone_number, phone_numberQ_PROTO_TANGO, bytes, "User's phone number."
tango, Tango Video Calls, user_email, user_emailQ_PROTO_TANGO, bytes, "User's email address."
tango, Tango Video Calls, login, loginQ_PROTO_TANGO, bytes, "User's login string."
tango, Tango Video Calls, user_id, user_idQ_PROTO_TANGO, bytes, "Unique user identifier."
tango, Tango Video Calls, device_id, device_idQ_PROTO_TANGO, bytes, "User's device identifier."
tchatche, Tchatche, login, loginQ_PROTO_TCHATCHE, bytes, "User's login string."
tchatche, Tchatche, password, passwordQ_PROTO_TCHATCHE, bytes, "User's password string."
tcp, Transmission Control Protocol, seg_buffered_count, seg_buffered_countQ_PROTO_TCP, uint32, "Number of segments that have been buffered for reassembly"
tcp, Transmission Control Protocol, seg_buffered_size, seg_buffered_sizeQ_PROTO_TCP, uint32, "Sizes sum of segments that have been buffered for reassembly"
tds, Tabular Data Stream, login, loginQ_PROTO_TDS, bytes, "User's login string."
tds, Tabular Data Stream, password, passwordQ_PROTO_TDS, bytes, "User's password string."
tds, Tabular Data Stream, hostname, hostnameQ_PROTO_TDS, bytes, "Name of workstation communicating with the SQL server."
tds, Tabular Data Stream, application, applicationQ_PROTO_TDS, bytes, "Name of application used to connect to the database."
tds, Tabular Data Stream, server, serverQ_PROTO_TDS, bytes, "Name of server hosting the SQL Server."
tds, Tabular Data Stream, library, libraryQ_PROTO_TDS, bytes, "Name of network dynamic-link library used."
tds, Tabular Data Stream, database_name, database_nameQ_PROTO_TDS, bytes, "Name of the used database."
tds, Tabular Data Stream, language, languageQ_PROTO_TDS, bytes, "User locale."
tds, Tabular Data Stream, query, queryQ_PROTO_TDS, bytes, "SQL query sent by the user."
tds, Tabular Data Stream, login_encrypted, login_encryptedQ_PROTO_TDS, uint32, "This attribute is set to one if the login phase is encrypted. Implemented conforming to the Microsoft 2014 MS-TDS official specification (http://msdn.microsoft.com/en-us/library/dd304523.aspx); beware, the behaviour may be different with old releases of MS SQL Server not supporting the standard."
teamspeak, Teamspeak v2, channel_description, channel_descriptionQ_PROTO_TEAMSPEAK, bytes, "Channel description (long)"
teamspeak, Teamspeak v2, channel_action, channel_actionQ_PROTO_TEAMSPEAK, bytes, "Action associated to a channel"
teamspeak, Teamspeak v2, channel_topic, channel_topicQ_PROTO_TEAMSPEAK, bytes, "Channel topic (short)"
teamspeak, Teamspeak v2, channel_user, channel_userQ_PROTO_TEAMSPEAK, bytes, "User associated to an action on a channel"
teamspeak, Teamspeak v2, channel_name, channel_nameQ_PROTO_TEAMSPEAK, bytes, "Channel name"
teamspeak, Teamspeak v2, channel_id, channel_idQ_PROTO_TEAMSPEAK, uint32, "Channel ID"
teamspeak, Teamspeak v2, contact_uid, contact_uidQ_PROTO_TEAMSPEAK, uint32, "Contact ID."
teamspeak, Teamspeak v2, contact_alias, contact_aliasQ_PROTO_TEAMSPEAK, bytes, "Contact alias."
teamspeak, Teamspeak v2, message_scope, message_scopeQ_PROTO_TEAMSPEAK, uint32, "Message scope"
teamspeak, Teamspeak v2, message, messageQ_PROTO_TEAMSPEAK, bytes, "Contains the chat message."
teamspeak, Teamspeak v2, receiver_uid, receiver_uidQ_PROTO_TEAMSPEAK, uint32, "Receiver ID for this message"
teamspeak, Teamspeak v2, receiver, receiverQ_PROTO_TEAMSPEAK, bytes, "Contains the identity of the receiver for a chat message or a file transfer."
teamspeak, Teamspeak v2, sender_uid, sender_uidQ_PROTO_TEAMSPEAK, uint32, "Sender ID for this message"
teamspeak, Teamspeak v2, sender, senderQ_PROTO_TEAMSPEAK, bytes, "Contains the identity of the sender of a chat session or a file transfer."
teamspeak, Teamspeak v2, channel, channelQ_PROTO_TEAMSPEAK, bytes, "Chat room name."
teamspeak, Teamspeak v2, greeting_message, greeting_messageQ_PROTO_TEAMSPEAK, bytes, "Server greeting message"
teamspeak, Teamspeak v2, server_version, server_versionQ_PROTO_TEAMSPEAK, bytes, "Server software version"
teamspeak, Teamspeak v2, server_name, server_nameQ_PROTO_TEAMSPEAK, bytes, "Server name"
teamspeak, Teamspeak v2, server_platform, server_platformQ_PROTO_TEAMSPEAK, bytes, "Server architecture"
teamspeak, Teamspeak v2, client_version, client_versionQ_PROTO_TEAMSPEAK, bytes, "Client software version"
teamspeak, Teamspeak v2, client_software, client_softwareQ_PROTO_TEAMSPEAK, bytes, "Client software name"
teamspeak, Teamspeak v2, client_platform, client_platformQ_PROTO_TEAMSPEAK, bytes, "Client architecture"
teamspeak, Teamspeak v2, client_uid, client_uidQ_PROTO_TEAMSPEAK, uint32, "Client session ID"
teamspeak, Teamspeak v2, session_id, session_idQ_PROTO_TEAMSPEAK, uint32, "Uniquely identifies the current user session."
teamspeak, Teamspeak v2, password, passwordQ_PROTO_TEAMSPEAK, bytes, "User's password string."
teamspeak, Teamspeak v2, login, loginQ_PROTO_TEAMSPEAK, bytes, "User's login string."
teamspeak, Teamspeak v2, nickname, nicknameQ_PROTO_TEAMSPEAK, bytes, "User nickname"
telnet, Telnet, login, loginQ_PROTO_TELNET, bytes, "User's login string."
telnet, Telnet, password, passwordQ_PROTO_TELNET, bytes, "User's password string."
telnet, Telnet, term_type, term_typeQ_PROTO_TELNET, bytes, "Terminal type."
telnet, Telnet, rtt, rttQ_PROTO_TELNET, string, "Server response time."
teredo, Teredo protocol, server_ip, server_ipQ_PROTO_TEREDO, string, "The IPv4 network address of the Teredo server involved in the exchange, read from the encapsulated IPv6 packet header"
teredo, Teredo protocol, client_ip, client_ipQ_PROTO_TEREDO, string, "Client's mapped IPv4 net address."
teredo, Teredo protocol, origin_client_ip, origin_client_ipQ_PROTO_TEREDO, string, "IPv4 client address as visible in the Origin Indication"
teredo, Teredo protocol, client_id, client_idQ_PROTO_TEREDO, bytes, "Client identifier, set up during its configuration"
teredo, Teredo protocol, auth_value, auth_valueQ_PROTO_TEREDO, bytes, "Client Authentication string"
tftp, Trivial File Transfer Protocol, filename, filenameQ_PROTO_TFTP, bytes, "Name of the transferred file."
tftp, Trivial File Transfer Protocol, request_filename, request_filenameQ_PROTO_TFTP, bytes, "Name of the requested file."
tftp, Trivial File Transfer Protocol, filesize, filesizeQ_PROTO_TFTP, uint32, "Size (byte) of the transferred file."
tftp, Trivial File Transfer Protocol, mode, modeQ_PROTO_TFTP, bytes, "File transfer mode (Netascii/ Binary/ Mail)."
tftp, Trivial File Transfer Protocol, query, queryQ_PROTO_TFTP, bytes, "Command type."
tns, Transparent Network Service (Oracle), login, loginQ_PROTO_TNS, bytes, "User's login string."
tns, Transparent Network Service (Oracle), password, passwordQ_PROTO_TNS, bytes, "User's password string."
tns, Transparent Network Service (Oracle), base, baseQ_PROTO_TNS, bytes, "Name of accessed database."
tns, Transparent Network Service (Oracle), server_hostname, server_hostnameQ_PROTO_TNS, bytes, "Database server hostname."
tns, Transparent Network Service (Oracle), server_os, server_osQ_PROTO_TNS, bytes, "Database server operating system."
tns, Transparent Network Service (Oracle), client_os, client_osQ_PROTO_TNS, bytes, "Client machine operating system."
tns, Transparent Network Service (Oracle), client_hostname, client_hostnameQ_PROTO_TNS, bytes, "Client machine hostname."
tns, Transparent Network Service (Oracle), client_program_path, client_program_pathQ_PROTO_TNS, bytes, "Client program absolute path."
tns, Transparent Network Service (Oracle), client_program_name, client_program_nameQ_PROTO_TNS, bytes, "Client program name."
tns, Transparent Network Service (Oracle), query, queryQ_PROTO_TNS, bytes, "Database query."
tns, Transparent Network Service (Oracle), response_size, response_sizeQ_PROTO_TNS, uint32, "Unitary size in bytes of one the PDUs returned by the server."
tns, Transparent Network Service (Oracle), response_time, response_timeQ_PROTO_TNS, string, "Elapsed time between sending of the dns request and reception of its response."
twitter, Twitter.com, relation, relationQ_PROTO_TWITTER, bytes, "Relation between two users, following/followed_by, or sender/recicipent for direct messages."
twitter, Twitter.com, media_url, media_urlQ_PROTO_TWITTER, bytes, "URL of the image which is shared inside a tweet (legacy Twitter API)."
twitter, Twitter.com, date, dateQ_PROTO_TWITTER, bytes, "Message date."
twitter, Twitter.com, tweet, tweetQ_PROTO_TWITTER, bytes, "Text of a tweet or a direct message."
twitter, Twitter.com, screen_name, screen_nameQ_PROTO_TWITTER, bytes, "User name appearing in the result of a request."
twitter, Twitter.com, user_id, user_idQ_PROTO_TWITTER, bytes, "User id appearing in the result of a request."
twitter, Twitter.com, param_text, param_textQ_PROTO_TWITTER, bytes, "Generic text used as request parameter."
twitter, Twitter.com, param_screen_name, param_screen_nameQ_PROTO_TWITTER, bytes, "User screen name used as request parameter."
twitter, Twitter.com, param_user_id, param_user_idQ_PROTO_TWITTER, bytes, "User id used as request parameter."
twitter, Twitter.com, action, actionQ_PROTO_TWITTER, bytes, "Indicates the action executed by the user."
twitter, Twitter.com, login, loginQ_PROTO_TWITTER, bytes, "User's login string."
twitter, Twitter.com, session_id, session_idQ_PROTO_TWITTER, bytes, "Uniquely identifies the current user session."
twoo, Twoo.com, login, loginQ_PROTO_TWOO, bytes, "User's login string."
twoo, Twoo.com, password, passwordQ_PROTO_TWOO, bytes, "User's password string."
twoo, Twoo.com, is_mobile_service, is_mobile_serviceQ_PROTO_TWOO, uint32, "Whether or not the access was made through a mobile device."
unknown, Unknown virtual protocol, maybe_application_id, maybe_application_idQ_PROTO_UNKNOWN, uint32, "Possible application's ID for this flow."
unknown, Unknown virtual protocol, maybe_application, maybe_applicationQ_PROTO_UNKNOWN, bytes, "Possible application's name for this flow."
unknown, Unknown virtual protocol, maybe_family, maybe_familyQ_PROTO_UNKNOWN, bytes, "Protocol family of a possible application for this flow."
ustream, UStream, password, passwordQ_PROTO_USTREAM, bytes, "User's password string."
ustream, UStream, login, loginQ_PROTO_USTREAM, bytes, "User's login string."
ustream, UStream, query_text, query_textQ_PROTO_USTREAM, bytes, "Query sent to the search engine."
ustream, UStream, query_raw, query_rawQ_PROTO_USTREAM, bytes, "Contains the query sent to the search engine as indicated in the URL."
viadeo, Viadeo.com, login, loginQ_PROTO_VIADEO, bytes, "User's login string."
viadeo, Viadeo.com, password, passwordQ_PROTO_VIADEO, bytes, "User's password string."
viadeo, Viadeo.com, contact_email, contact_emailQ_PROTO_VIADEO, bytes, "Contact's mail address."
viadeo, Viadeo.com, contact_alias, contact_aliasQ_PROTO_VIADEO, bytes, "Contact's alias."
viadeo, Viadeo.com, groupe, groupeQ_PROTO_VIADEO, bytes, "Contact's alias."
viber, Viber, filesize, filesizeQ_PROTO_VIBER, uint64, "Size (byte) of the transferred file."
viber, Viber, service, serviceQ_PROTO_VIBER, bytes, "Current service identification string."
viber, Viber, service_id, service_idQ_PROTO_VIBER, uint32, "Composite 32-bit integer value defining the service currently used. The first byte (LSB) gives the generic service definition, the second byte gives an advanced service definition for specific cases (example: File Transfer)."
viber, Viber, service_duration, service_durationQ_PROTO_VIBER, uint32, "4 bytes integer value indicating, when the service is ended, the length of it in seconds"
viber, Viber, service_duration_tv, service_duration_tvQ_PROTO_VIBER, string, "structure indicating, when the service is ended, the length of it in second and microseconds."
vkontakte, Vk.com (Vkontakte), contact_email, contact_emailQ_PROTO_VKONTAKTE, bytes, "Email address of a contact."
vkontakte, Vk.com (Vkontakte), group_name, group_nameQ_PROTO_VKONTAKTE, bytes, "Name of the group the user has subscribed to."
vkontakte, Vk.com (Vkontakte), contact_alias, contact_aliasQ_PROTO_VKONTAKTE, bytes, "Alias of a contact."
vkontakte, Vk.com (Vkontakte), contact_uid, contact_uidQ_PROTO_VKONTAKTE, bytes, "Contact ID."
vkontakte, Vk.com (Vkontakte), account_uid, account_uidQ_PROTO_VKONTAKTE, bytes, "User ID."
vkontakte, Vk.com (Vkontakte), password, passwordQ_PROTO_VKONTAKTE, bytes, "User's password string."
vkontakte, Vk.com (Vkontakte), name, nameQ_PROTO_VKONTAKTE, bytes, "User's full name."
vkontakte, Vk.com (Vkontakte), login, loginQ_PROTO_VKONTAKTE, bytes, "User's login string."
wechat, WeChat, service_id, service_idQ_PROTO_WECHAT, uint32, "Composite 32-bit integer value defining the service currently used. The first byte (LSB) gives the generic service definition, the second byte gives an advanced service definition for specific cases (example: File Transfer)."
